id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
25,Laxede laxede laxede,Hydro,Reservoir,Store,Sweden,207.0,,0.0,15.1,21.0,0.0,1962.0,2011.0,,,66.2682205,20.8259525,[nan],"{'JRC': ['H275'], 'ENTSOE': ['46WPU0000000037M'], 'GEO': ['GEO42913'], 'CARMA': ['CARMA24707']}"
26,Letsi letsi letsi,Hydro,Reservoir,Store,Sweden,435.0,,0.0,68.0,85.0,0.0,1967.0,1967.0,,,66.503203,20.380167,[nan],"{'JRC': ['H78'], 'ENTSOE': ['46WPU0000000035Q'], 'GEO': ['GEO44343'], 'CARMA': ['CARMA25060']}"
27,Ligga ligga ligga,Hydro,Reservoir,Store,Sweden,175.0,,0.0,5.4,35.0,0.0,1954.0,1982.0,,,66.80939000000001,19.896293,[nan],"{'JRC': ['H285'], 'ENTSOE': ['46WPU0000000031Y'], 'GEO': ['GEO42917'], 'CARMA': ['CARMA25222']}"
28,Limmern,Hydro,Pumped Storage,Store,Switzerland,1000.0,,34.0,92.0,146.0,34000.0,2015.0,2015.0,,,46.9218287,8.999643800000001,[nan],"{'JRC': ['H56'], 'ENTSOE': ['12W-0000000018-B'], 'GEO': ['GEO45437'], 'CARMA': ['CARMA25356']}"
29,Chelotru lotr ca lotru ciunget romania,Hydro,Reservoir,Store,Romania,510.0,,0.0,340.0,121.0,0.0,1973.0,,,,45.446999,23.768,[nan],"{'JRC': ['H53'], 'ENTSOE': ['30W-CHE-LOTR---A'], 'GEO': ['GEO40977'], 'CARMA': ['CARMA25910']}"
30,Malgovert malgovert brevieres malgovert,Hydro,Reservoir,Store,France,297.0,,1370.7070707070707,230.0,180.0,407100.0,1952.0,,,,45.61787,6.79074,[nan],"{'JRC': ['H149'], 'ENTSOE': ['17W100P100P02853'], 'GEO': ['GEO39815'], 'CARMA': ['CARMA26808']}"
31,Malta hauptstufe malta hauptstufe malta haupstufe rottau,Hydro,Reservoir,Store,Austria,730.0,,22.054794520547944,6.2,1106.0,16100.0,1978.0,1979.0,,,46.870564,13.329601,[nan],"{'JRC': ['H34'], 'ENTSOE': ['14W-DMH-KW-----9'], 'GEO': ['GEO44815'], 'CARMA': ['CARMA26838']}"
32,Malta oberstufe malta oberstufe malta oberstufe,Hydro,Reservoir,Store,Austria,120.0,,4902.5,200.0,200.0,588300.0,1979.0,1976.0,,,47.065944,13.353102,[nan],"{'JRC': ['H425'], 'ENTSOE': ['14W-DMO-KW-----D'], 'GEO': ['GEO44814'], 'CARMA': ['CARMA26839']}"
33,Marckolsheim marckolsheim marckolsheim,Hydro,Run-Of-River,Store,France,156.2,,0.0,18.148,22.0,0.0,1961.0,,,,48.15371,7.5898,[nan],"{'JRC': ['H316'], 'ENTSOE': ['17W100P100P0305N'], 'GEO': ['GEO39808'], 'CARMA': ['CARMA27178']}"
34,Mareges mareges mareges,Hydro,Run-Of-River,Store,France,150.0,,0.0,47.0,90.0,0.0,1935.0,,,,45.391709999999996,2.36446,[nan],"{'JRC': ['H328'], 'ENTSOE': ['17W100P100P0328B'], 'GEO': ['GEO39738'], 'CARMA': ['CARMA27194']}"
35,Hpp mariselu mărișelu,Hydro,Reservoir,Store,Romania,221.0,,0.0,212.0,92.0,0.0,1976.0,1976.0,,,46.6679,23.059,[nan],"{'JRC': ['H204'], 'ENTSOE': ['30W-CHE-MARI---9'], 'GEO': ['GEO40987'], 'CARMA': ['CARMA27271']}"
36,Markersbach markersbach pss markersbach germany,Hydro,Pumped Storage,Store,Germany,1045.2,,3.816494450822809,6.3,285.0,3989.0,1979.0,1981.0,,,50.51938,12.879760000000001,[nan],"{'JRC': ['H13'], 'ENTSOE': ['11WD8MARK1H----7'], 'GEO': ['GEO44337'], 'CARMA': ['CARMA27280']}"
37,Mayrhofen mayrhofen,Hydro,Reservoir,Store,Austria,355.0,,20.845070422535212,6.6,744.0,7400.0,1970.0,1970.0,,,47.158171,11.850272,[nan],"{'JRC': ['H115'], 'ENTSOE': ['14W-TZMA-KW----N'], 'GEO': ['GEO45044'], 'CARMA': ['CARMA27679']}"
38,Melk melk melk,Hydro,Run-Of-River,Store,Austria,187.0,,0.0,0.0,0.0,0.0,1982.0,1982.0,,,48.223471999999994,15.304143,[nan],"{'JRC': ['H261'], 'ENTSOE': ['14W-BME-KW-----Q'], 'GEO': ['GEO45168'], 'CARMA': ['CARMA27970']}"
39,Messaure messaure messaure,Hydro,Reservoir,Store,Sweden,450.0,,0.0,54.0,101.0,0.0,1963.0,1983.0,,,66.691226,20.345341,[nan],"{'JRC': ['H71'], 'ENTSOE': ['46WPU0000000032W'], 'GEO': ['GEO42918'], 'CARMA': ['CARMA28173']}"
40,Midskog vermunt midskog,Hydro,Reservoir,Store,Sweden,155.0,,0.0,53.0,27.0,0.0,1944.0,1944.0,,,63.2411585,15.2339025,[nan],"{'JRC': ['H320'], 'ENTSOE': ['46WPU0000000048H'], 'GEO': ['GEO46239'], 'CARMA': ['CARMA28366']}"
41,Miranda,Hydro,Run-Of-River,Store,Portugal,369.0,,0.0,0.0,60.0,0.0,1961.0,1994.0,,,41.4886,-6.2656,[nan],"{'JRC': ['H104'], 'ENTSOE': ['16W-MIRANDA----I', '16WMIRANII-----E'], 'GEO': ['GEO43537'], 'CARMA': ['CARMA28657']}"
42,Hpp momina klisu momina klisura bulgaria,Hydro,Reservoir,Store,Bulgaria,120.0,,0.0,0.2,254.0,0.0,,,,,42.23193,23.949379999999998,[nan],"{'JRC': ['H416'], 'ENTSOE': ['32W001100100072D'], 'GEO': ['GEO42176'], 'CARMA': ['CARMA29029']}"
43,Monteynard monteynard monteyard avigonnet,Hydro,Reservoir,Store,France,366.0,,212.8415300546448,275.0,153.0,77900.0,1963.0,,,,44.96118,5.68874,[nan],"{'JRC': ['H105'], 'ENTSOE': ['17W100P100P02861'], 'GEO': ['GEO39790'], 'CARMA': ['CARMA29247']}"
44,Regua regua regua,Hydro,Run-Of-River,Store,Portugal,180.0,,0.0,95.0,41.0,0.0,1973.0,1973.0,,,41.1461,-7.74,[nan],"{'JRC': ['H271'], 'ENTSOE': ['16WREGUA-------O'], 'GEO': ['GEO43541'], 'CARMA': ['CARMA36977']}"
45,Rhinau rhinau rhinau,Hydro,Run-Of-River,Store,France,152.0,,0.0,20.0,18.0,0.0,1963.0,,,,48.28412,7.6772800000000005,[nan],"{'JRC': ['H325'], 'ENTSOE': ['17W100P100P0304P'], 'GEO': ['GEO39809'], 'CARMA': ['CARMA37190']}"
46,Kruonis & extension kruonio khae ha kruonis lithuania,Hydro,Pumped Storage,Store,Lithuania,900.0,,12.0,41.0,103.5,10800.0,1992.0,1998.0,,,54.797866000000006,24.248169,[nan],"{'JRC': ['H22'], 'ENTSOE': ['41W2128003453ELI'], 'GEO': ['GEO42161'], 'CARMA': ['CARMA23167']}"
47,Straumsmo,Hydro,Reservoir,Store,Norway,130.0,,14.68615384615385,3.7,229.0,1909.2000000000005,1965.0,1965.0,,,68.740897,18.653453,[nan],"{'JRC': ['N272'], 'ENTSOE': ['50WP00000000680O'], 'GEO': ['GEO45727'], 'CARMA': ['CARMA43422']}"
48,Hpp tismana tism tismana motru romania,Hydro,Reservoir,Store,Romania,104.8,,0.0,4.8,48.0,0.0,1982.0,1982.0,,,45.0444,22.9472,[nan],"{'JRC': ['H493'], 'ENTSOE': ['30W-CHE-TISM---J'], 'GEO': ['GEO40982'], 'CARMA': ['CARMA45545', 'CARMA45546']}"
49,Torrão torrao torrao,Hydro,Pumped Storage,Store,Portugal,140.0,,7.0,0.0,0.0,980.0,1988.0,1988.0,,,41.097355,-8.261137,[nan],"{'JRC': ['H358'], 'ENTSOE': ['16WTORRAO------V'], 'GEO': ['GEO43573'], 'CARMA': ['CARMA45947']}"
50,Trängslet trangslet trängslet,Hydro,Reservoir,Store,Sweden,330.0,,0.0,880.0,125.0,0.0,1960.0,1960.0,,,61.38164499999989,13.731379,[nan],"{'JRC': ['H126'], 'ENTSOE': ['46WPU0000000018Q'], 'GEO': ['GEO44342'], 'CARMA': ['CARMA46137']}"
51,Turlough hill turlough hill unit turlough hill tomaneena ireland,Hydro,Pumped Storage,Store,Ireland,292.0,,6.164383561643835,2.3,0.0,1800.0,1974.0,1974.0,,,53.028055599999995,-6.3930555999999905,[nan],"{'JRC': ['H119'], 'ENTSOE': ['47W0000000001699'], 'GEO': ['GEO43943'], 'CARMA': ['CARMA46660']}"
52,Valeira valeira valeira,Hydro,Run-Of-River,Store,Portugal,240.0,,0.0,0.0,0.0,0.0,1975.0,1977.0,,,41.1605,-7.3742,[nan],"{'JRC': ['H185'], 'ENTSOE': ['16WVALEIRA-----B'], 'GEO': ['GEO43540'], 'CARMA': ['CARMA47587']}"
53,Vargfors vargfors vargfors,Hydro,Reservoir,Store,Sweden,131.0,,0.0,14.1,45.0,0.0,1961.0,2009.0,,,65.0222165,19.682859,[nan],"{'JRC': ['H392'], 'ENTSOE': ['46WPU0000000040X'], 'GEO': ['GEO46255'], 'CARMA': ['CARMA47780']}"
54,Hpp vidraru corb vidraru romania,Hydro,Reservoir,Store,Romania,220.0,,0.0,469.0,166.0,0.0,1966.0,,,,45.3667,24.6307,[nan],"{'JRC': ['H213'], 'ENTSOE': ['30W-CHE-CORB---Q'], 'GEO': ['GEO40980'], 'CARMA': ['CARMA48125']}"
55,Vietas vietas vietas,Hydro,Reservoir,Store,Sweden,330.0,,0.0,5900.0,83.0,0.0,1971.0,1972.0,,,67.493432,18.353512,[nan],"{'JRC': ['H127'], 'ENTSOE': ['46WPU0000000027P'], 'GEO': ['GEO46242'], 'CARMA': ['CARMA48140']}"
56,Visegrad visegrad,Hydro,Reservoir,Store,Bosnia and Herzegovina,315.0,,0.0,161.0,79.5,0.0,1989.0,1989.0,,,43.759997999999996,19.289,[nan],"{'JRC': ['H140'], 'ENTSOE': ['36W-HE-VISEGRADJ'], 'GEO': ['GEO44765'], 'CARMA': ['CARMA48385']}"
57,Vogelgrun vogelgrun,Hydro,Run-Of-River,Store,France,280.5,,0.0,0.0,0.0,0.0,1958.0,1958.0,,,48.02015,7.573965,"[nan, nan]","{'JRC': ['H364', 'H354'], 'ENTSOE': ['17W100P100P0311S'], 'GEO': ['GEO5953'], 'CARMA': ['CARMA48468']}"
58,Vouglans vouglans vouglans,Hydro,Reservoir,Store,France,285.0,,0.0,592.4,130.0,0.0,1968.0,1972.0,,,46.39734,5.66556,[nan],"{'JRC': ['H167'], 'ENTSOE': ['17W100P100P0301V'], 'GEO': ['GEO45927', 'GEO39796'], 'CARMA': ['CARMA48562']}"
59,Waldeck bringhausen waldeck waldeck germany,Hydro,Pumped Storage,Store,Germany,580.0,,6.656896551724138,5.136,620.0,3861.0,1932.0,2006.0,,,51.1665695,9.046465999999999,"[nan, nan]","{'JRC': ['H74', 'H357'], 'ENTSOE': ['11WD2W2--0002757'], 'GEO': ['GEO44355', 'GEO44356'], 'CARMA': ['CARMA48779']}"
60,Wallsee mitterkirchen wallsee mitterkirchen wallsee mitterkirchen,Hydro,Run-Of-River,Store,Austria,210.0,,0.0,0.0,0.0,0.0,1968.0,1968.0,,,48.166415,14.695103,[nan],"{'JRC': ['H225'], 'ENTSOE': ['14W-BWM-KW-----L'], 'GEO': ['GEO45166'], 'CARMA': ['CARMA48817']}"
61,Włocławek wloclawek wloclawek,Hydro,Reservoir,Store,Poland,162.0,,0.0,408.0,24.0,0.0,1970.0,1970.0,,,52.6564,19.1339,[nan],"{'JRC': ['H301'], 'ENTSOE': ['19W000000000004M'], 'GEO': ['GEO42469'], 'CARMA': ['CARMA49991']}"
62,Ybbs persenbeug ybbs persenbeug ybbs persenburg,Hydro,Run-Of-River,Store,Austria,254.0,,0.0,0.0,0.0,0.0,1959.0,1959.0,,,48.189357,15.0677549999999,[nan],"{'JRC': ['H174'], 'ENTSOE': ['14W-BYP-KW-----6'], 'GEO': ['GEO45167'], 'CARMA': ['CARMA50630']}"
63,Żarnowiec zarnowiec zarnowiec,Hydro,Pumped Storage,Store,Poland,716.0,,8.379888268156424,0.0,119.3,6000.0,1983.0,2006.0,,,54.722272,18.082356,[nan],"{'JRC': ['H36'], 'ENTSOE': ['19W0000000002418'], 'GEO': ['GEO42483'], 'CARMA': ['CARMA50891']}"
64,Zlatoličje zlatolicje poqwer zlatolicje poqwer,Hydro,Run-Of-River,Store,Slovenia,114.0,,0.0,4.6,54.0,0.0,1969.0,2007.0,,,46.44793,15.7869299999999,[nan],"{'JRC': ['H448'], 'ENTSOE': ['28W-G-000000090J'], 'GEO': ['GEO44864'], 'CARMA': ['CARMA51038']}"
65,Żydowo zydowops zydowo,Hydro,Pumped Storage,Store,Poland,157.0,,42.038216560509554,0.0,0.0,6600.0,1971.0,1971.0,,,54.0216713,16.7385445,[nan],"{'JRC': ['H315'], 'ENTSOE': ['19W0000000002426'], 'GEO': ['GEO42470'], 'CARMA': ['CARMA51126']}"
66,Agras agras agras greece,Hydro,Run-Of-River,Store,Greece,50.0,,0.0,0.0,0.0,0.0,1954.0,1954.0,,,40.8068,22.0215,[nan],"{'JRC': ['H842'], 'ENTSOE': ['29WYISAGRA-----I'], 'GEO': ['GEO42788'], 'CARMA': ['CARMA412']}"
67,Svartisen,Hydro,Reservoir,Store,Norway,600.0,,8116.39,3506.0,543.0,4869834.0,1993.0,2011.0,,,66.724624,13.941961,[nan],"{'JRC': ['N250'], 'ENTSOE': ['50WP00000000695B'], 'GEO': ['GEO45740'], 'CARMA': ['CARMA43936']}"
68,Stratos,Hydro,Reservoir,Store,Greece,157.0,,6.369426751592357,160.0,52.0,1000.0,1988.0,1989.0,,,38.675902,21.324595000000002,"[nan, nan]","{'JRC': ['H331', 'H1880'], 'ENTSOE': ['29WYISSTRATOU-IV'], 'GEO': ['GEO42800'], 'CARMA': ['CARMA43419']}"
69,Riga hpp,Hydro,Run-Of-River,Store,Latvia,402.0,,0.0,0.0,17.2,0.0,1974.0,1974.0,,,56.9460041154056,24.1058921813965,[nan],"{'JRC': ['H90'], 'ENTSOE': ['43W-RIG-HPP----1'], 'GEO': ['GEO42158'], 'CARMA': ['CARMA37317']}"
70,Strasbourg strasbourg strasbourg,Hydro,Run-Of-River,Store,France,147.8,,0.0,30.0,22.0,0.0,1970.0,,,,48.52561,7.794560000000001,[nan],"{'JRC': ['H339'], 'ENTSOE': ['17W100P100P0308H'], 'GEO': ['GEO39811'], 'CARMA': ['CARMA43408']}"
71,Ritsem ritsem ritsem hydro,Hydro,Reservoir,Store,Sweden,304.0,,0.0,600.0,173.0,0.0,1978.0,1978.0,,,67.729796,17.4849399999999,[nan],"{'JRC': ['H137'], 'ENTSOE': ['46WPU0000000026R'], 'GEO': ['GEO46077'], 'CARMA': ['CARMA37535']}"
72,Roncovalgrande roncovalg ps roncovalgrande italy,Hydro,Pumped Storage,Store,Italy,1016.0,,17.421259842519685,10.0,736.25,17700.0,1973.0,1973.0,,,46.067588,8.731877,[nan],"{'JRC': ['H15'], 'ENTSOE': ['26WIMPI-S03RNCVS'], 'GEO': ['GEO45431'], 'CARMA': ['CARMA37903']}"
73,Rosshag rosshag rosshag,Hydro,Reservoir,Store,Austria,231.0,,1433.3333333333333,126.5,131.0,331100.0,1972.0,1971.0,,,47.086876000000004,11.774061,[nan],"{'JRC': ['H194'], 'ENTSOE': ['14W-TZR-KW-----I'], 'GEO': ['GEO45043'], 'CARMA': ['CARMA38019']}"
74,Hpp ruieni ruie ruieni romania,Hydro,Reservoir,Store,Romania,137.7,,0.0,96.0,125.0,0.0,1995.0,1995.0,,,45.426,22.4757,[nan],"{'JRC': ['H373'], 'ENTSOE': ['30W-CHE-RUIE---E'], 'GEO': ['GEO40984'], 'CARMA': ['CARMA38227']}"
75,Sainte croix,Hydro,Reservoir,Store,France,132.3,,0.0,767.0,95.0,0.0,1974.0,,,,43.73687,6.1342300000000005,[nan],"{'JRC': ['H384'], 'ENTSOE': ['17W100P100P0297X'], 'GEO': ['GEO39712'], 'CARMA': ['CARMA38732']}"
76,Salamonde salamonde salamonde,Hydro,Pumped Storage,Store,Portugal,231.0,,32.55411255411256,56.3,75.0,7520.0,1953.0,1953.0,,,41.689966999999996,-8.092345,[nan],"{'JRC': ['H219'], 'ENTSOE': ['16WSALAM2------Z'], 'GEO': ['GEO43544'], 'CARMA': ['CARMA38814']}"
77,Sarrans sarrans sarrans,Hydro,Reservoir,Store,France,183.0,,0.0,296.0,113.0,0.0,1932.0,,,,44.82942,2.74042,[nan],"{'JRC': ['H267'], 'ENTSOE': ['17W100P100P02934'], 'GEO': ['GEO39726'], 'CARMA': ['CARMA39876']}"
78,Schwarzach kaprun schwarzach limberg,Hydro,Reservoir,Store,Austria,120.0,,0.0,1.8,138.7,0.0,1960.0,1960.0,,,47.315375,13.1387859999999,[nan],"{'JRC': ['H427'], 'ENTSOE': ['14W-TKS-KW-----P'], 'GEO': ['GEO45559'], 'CARMA': ['CARMA40229']}"
79,Sugag sugag tau romania,Hydro,Reservoir,Store,Romania,150.0,,0.0,21.0,78.0,0.0,1985.0,1985.0,,,45.776001,23.653999,[nan],"{'JRC': ['H329'], 'ENTSOE': ['30W-CHE-SUGAG--7'], 'GEO': ['GEO40981'], 'CARMA': ['CARMA40350']}"
80,Seitevare seitevare seitevare,Hydro,Reservoir,Store,Sweden,225.0,,0.0,1675.0,106.0,0.0,1967.0,1967.0,,,66.976846,18.573706,[nan],"{'JRC': ['H222'], 'ENTSOE': ['46WPU0000000033U'], 'GEO': ['GEO46254'], 'CARMA': ['CARMA40432']}"
81,Serre poncon serre poncon serre poncon,Hydro,Reservoir,Store,France,370.0,,1036.7567567567567,1272.0,124.0,383600.0,1960.0,,,,44.47095,6.26967,[nan],"{'JRC': ['H97'], 'ENTSOE': ['17W100P100P02926'], 'GEO': ['GEO39770'], 'CARMA': ['CARMA40662']}"
82,Hpp sestrimo sestrimo bulgaria,Hydro,Reservoir,Store,Bulgaria,240.0,,0.0,0.42,539.0,0.0,1974.0,1974.0,,,42.233002,23.950001,[nan],"{'JRC': ['H186'], 'ENTSOE': ['32W001100100071F'], 'GEO': ['GEO42174'], 'CARMA': ['CARMA40686']}"
83,Sfikia sfikia sfikia greece,Hydro,Pumped Storage,Store,Greece,315.0,,4.190476190476191,18.0,81.0,1320.0,1985.0,1986.0,,,40.3856573,22.2113777,[nan],"{'JRC': ['H139'], 'ENTSOE': ['29WYISSFIKIAS--8'], 'GEO': ['GEO42802'], 'CARMA': ['CARMA40775']}"
84,Sisteron sisteron sisteron,Hydro,Reservoir,Store,France,214.0,,0.0,1.8,17.0,0.0,1975.0,,,,44.17517,5.95215,[nan],"{'JRC': ['H221'], 'ENTSOE': ['17W100P100P02942'], 'GEO': ['GEO39773'], 'CARMA': ['CARMA41802']}"
85,Sloy sloy sloy loch sloy uk,Hydro,Reservoir,Store,United Kingdom,152.5,,0.0,35.679,56.0,0.0,1950.0,1950.0,,,56.261511999999996,-4.7635879999999995,[nan],"{'JRC': ['H324'], 'ENTSOE': ['48WSTN00000SLOY0'], 'GEO': ['GEO44140'], 'CARMA': ['CARMA42024']}"
86,Solina solina solina,Hydro,Pumped Storage,Store,Poland,200.0,,4.2,0.0,0.0,840.0,1968.0,2000.0,,,49.395832299999995,22.460691600000004,[nan],"{'JRC': ['H241'], 'ENTSOE': ['19W0000000002515'], 'GEO': ['GEO42474'], 'CARMA': ['CARMA42275']}"
87,Stalon stalon stalon,Hydro,Reservoir,Store,Sweden,130.0,,0.0,665.0,199.0,0.0,1961.0,1961.0,,,64.945753,15.827496,[nan],"{'JRC': ['H402'], 'ENTSOE': ['46WPU0000000043R'], 'GEO': ['GEO46247'], 'CARMA': ['CARMA43029']}"
88,Hpp stejaru stej bicaz stejaru romania,Hydro,Reservoir,Store,Romania,208.4,,0.0,1230.0,127.0,0.0,1961.0,1961.0,,,46.9386,26.1029,[nan],"{'JRC': ['H230'], 'ENTSOE': ['30W-CHE-STEJ---C'], 'GEO': ['GEO40978'], 'CARMA': ['CARMA43184']}"
89,Stornorrfors stornorrfors stornorrfors,Hydro,Reservoir,Store,Sweden,575.0,,0.0,0.0,75.0,0.0,1958.0,1982.0,,,63.851980000000005,20.051344,[nan],"{'JRC': ['H48'], 'ENTSOE': ['46WPU0000000042T'], 'GEO': ['GEO42911'], 'CARMA': ['CARMA43372']}"
90,Aigle aigle l'aigle generating,Hydro,Reservoir,Store,France,360.0,,0.0,220.0,92.0,0.0,1946.0,1946.0,,,45.24373,2.22483,[nan],"{'JRC': ['H109'], 'ENTSOE': ['17W100P100P0279Z'], 'GEO': ['GEO3929'], 'CARMA': ['CARMA23577']}"
91,Skjomen,Hydro,Reservoir,Store,Norway,300.0,,1884.96,380.8,606.29,565488.0,1972.0,1980.0,,,68.20108499999999,17.36584,[nan],"{'JRC': ['N265'], 'ENTSOE': ['50WP00000000633X'], 'GEO': ['GEO45731'], 'CARMA': ['CARMA41924']}"
92,Krokströmmen krokstrommen krokstrommen,Hydro,Run-Of-River,Store,Sweden,113.0,,0.0,0.0,0.0,0.0,1952.0,1952.0,,,63.5322,17.2946,[nan],"{'JRC': ['H482'], 'ENTSOE': ['46WPU00000000210'], 'GEO': ['GEO45670'], 'CARMA': ['CARMA23123']}"
93,Bergeforsen bergeforsen bergeforsen,Hydro,Run-Of-River,Store,Sweden,160.0,,0.0,0.0,36.0,0.0,1955.0,1955.0,,,62.519356499999894,17.3850874999999,[nan],"{'JRC': ['H307'], 'ENTSOE': ['46WPU0000000051S'], 'GEO': ['GEO46251'], 'CARMA': ['CARMA4114']}"
94,Bistrica serbia bistrica serbia,Hydro,Reservoir,Store,Serbia,104.0,,0.0,7.6,43.0,0.0,1960.0,1960.0,,,43.5223,19.742,[nan],"{'JRC': ['H494'], 'ENTSOE': ['34WEHA-BISTR---W'], 'GEO': ['GEO44127'], 'CARMA': ['CARMA4768']}"
95,Innset,Hydro,Reservoir,Store,Norway,90.0,,4758.433333333333,1027.0,185.0,428259.0,1960.0,1960.0,,,68.657726,18.821514,[nan],"{'JRC': ['N271'], 'ENTSOE': ['50WP00000000071C'], 'GEO': ['GEO45730'], 'CARMA': ['CARMA19424']}"
96,Bort bort bort les orgues,Hydro,Reservoir,Store,France,232.2,,0.0,477.4,125.0,0.0,1951.0,1952.0,,,45.412690000000005,2.4986200000000003,[nan],"{'JRC': ['H187'], 'ENTSOE': ['17W100P100P0281B'], 'GEO': ['GEO39749', 'GEO2402'], 'CARMA': ['CARMA5351']}"
97,Bourg les valence bourg les valence bourg les valence,Hydro,Run-Of-River,Store,France,180.0,,0.0,0.0,25.0,0.0,1968.0,,,,44.96128,4.87221,[nan],"{'JRC': ['H274'], 'ENTSOE': ['17W100P100P0320R'], 'GEO': ['GEO39761'], 'CARMA': ['CARMA5436']}"
98,Hpp bradisoru brad bradisor romania,Hydro,Reservoir,Store,Romania,114.8,,0.0,39.0,0.0,0.0,,,,,45.3549,24.1053,[nan],"{'JRC': ['H446'], 'ENTSOE': ['30W-CHE-BRAD---V'], 'GEO': ['GEO40979'], 'CARMA': ['CARMA5533']}"
99,Brommat brommat,Hydro,Reservoir,Store,France,406.0,,0.0,8.0,72.0,0.0,1974.0,,,,44.76793,2.68415,[nan],"{'JRC': ['H89'], 'ENTSOE': ['17W100P100P02829'], 'GEO': ['GEO39720'], 'CARMA': ['CARMA5884']}"
100,Cabril cabril cabril,Hydro,Reservoir,Store,Portugal,108.0,,3141.6666666666665,615.0,132.0,339300.0,1954.0,1954.0,,,39.91727,-8.13243999999999,[nan],"{'JRC': ['H475'], 'ENTSOE': ['16WCABRIL------U'], 'GEO': ['GEO43549'], 'CARMA': ['CARMA6535']}"
101,Caderousse caderousse caderousse,Hydro,Run-Of-River,Store,France,156.0,,0.0,47.5,25.0,0.0,1975.0,,,,44.096059999999994,4.72329,[nan],"{'JRC': ['H317'], 'ENTSOE': ['17W100P100P0325H'], 'GEO': ['GEO39825'], 'CARMA': ['CARMA6579']}"
102,Capljina capljina,Hydro,Pumped Storage,Store,Bosnia and Herzegovina,430.0,,0.007906976744186046,6.5,221.0,3.4,1979.0,1979.0,,,43.013999999999996,17.802999,[nan],"{'JRC': ['H81'], 'ENTSOE': ['36W-HECAPLJINA-1'], 'GEO': ['GEO44764'], 'CARMA': ['CARMA7051']}"
103,Carrapatelo carrapatelo carrapatelo,Hydro,Run-Of-River,Store,Portugal,201.0,,0.0,0.0,0.0,0.0,1971.0,1972.0,,,41.0849,-8.1306,[nan],"{'JRC': ['H240'], 'ENTSOE': ['16WCARRAPA-----2'], 'GEO': ['GEO43542'], 'CARMA': ['CARMA7199']}"
104,Castelo bode castelo bode castelo do bode,Hydro,Reservoir,Store,Portugal,159.0,,1003.1446540880503,902.5,115.0,159500.0,1951.0,1952.0,,,39.5429,-8.3188,[nan],"{'JRC': ['H310'], 'ENTSOE': ['16WCBODE-------5'], 'GEO': ['GEO43550'], 'CARMA': ['CARMA7383']}"
105,Pshpp chaira gp chaira bulgaria,Hydro,Pumped Storage,Store,Bulgaria,864.0,,31.64351851851852,98.43602905569006,690.0,27340.0,1995.0,1999.0,,,42.159,23.871,[nan],"{'JRC': ['H26'], 'ENTSOE': ['32W0011001000692'], 'GEO': ['GEO42172'], 'CARMA': ['CARMA7793']}"
106,Saint chamas saint chamas saint chamas,Hydro,Reservoir,Store,France,159.0,,0.0,0.0,0.0,0.0,1965.0,,,,43.527409999999996,5.07342,[nan],"{'JRC': ['H311'], 'ENTSOE': ['17W100P100P0296Z'], 'GEO': ['GEO39735'], 'CARMA': ['CARMA38667']}"
107,Chastang chastang le chastang generating,Hydro,Reservoir,Store,France,293.0,,0.0,187.0,85.0,0.0,1951.0,1952.0,,,45.15185,2.00985,[nan],"{'JRC': ['H151'], 'ENTSOE': ['17W100P100P0302T'], 'GEO': ['GEO39746', 'GEO2638'], 'CARMA': ['CARMA8019']}"
108,Cheylas cheylas cheylas le,Hydro,Pumped Storage,Store,France,500.0,,5.8,4.8,245.0,2900.0,1979.0,1979.0,,,45.3846,6.00207,[nan],"{'JRC': ['H63'], 'ENTSOE': ['17W100P100P0273A'], 'GEO': ['GEO45014'], 'CARMA': ['CARMA8236', 'CARMA24736']}"
109,Sainte helene coche,Hydro,Pumped Storage,Store,France,320.0,,2.90625,2.1,34.0,930.0,1975.0,,,,45.49667,6.5103800000000005,[nan],"{'JRC': ['H134'], 'ENTSOE': ['17W100P100P02748'], 'GEO': ['GEO39819'], 'CARMA': ['CARMA23659']}"
110,Coo trois ponts,Hydro,Pumped Storage,Store,Belgium,1164.0,,4.29553264604811,8.5,275.0,5000.0,1969.0,1978.0,,,50.3717154,5.8703455,[nan],"{'JRC': ['H9'], 'ENTSOE': ['22WCOOXIX000067T', '22WCOOXII000070C'], 'GEO': ['GEO41951'], 'CARMA': ['CARMA9282']}"
111,Couesque couesque couesque,Hydro,Run-Of-River,Store,France,119.0,,0.0,56.0,70.0,0.0,1950.0,,,,44.696090000000005,2.58555,[nan],"{'JRC': ['H433'], 'ENTSOE': ['17W100P100P0313O'], 'GEO': ['GEO39721'], 'CARMA': ['CARMA9538']}"
112,Crestuma crestuma crestuma lever,Hydro,Run-Of-River,Store,Portugal,117.0,,0.0,0.0,0.0,0.0,1985.0,1985.0,,,41.0716,-8.486,[nan],"{'JRC': ['H437'], 'ENTSOE': ['16WCRESTUM-----6'], 'GEO': ['GEO43543'], 'CARMA': ['CARMA9661']}"
